Taxa	MeanSEDI	sdSEDI	MeanTSS	sdTSS	Substrate	Site	River_Bottom	Biofilm	Habitat	Depth	Features	bio01	bio02	bio03	bio04	bio05	bio06	bio07	bio08	bio09	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	grtgroup	soil pH in H20	soil organic carbon	soil sand	soil clay	soil bulk density	elevation	slope	aspect	gHM	NDVI	EVI	NBRT	greenness	landcover	impervious	percent_tree_cover	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B10	B11	B12
Ageratina adenophora	0.802566959037128	0.0225083826822529	0.711135531135531	0.158982826983103	1.72804603174603	0.900552380952381	0	0	5.54595625099538	1.92574126984127	4.21863922882271	4.42388933288933	4.69395942238116	6.02275148555149	5.42570540602715	4.6828242979243	4.59840754578755	5.05231481481482	5.59128230658231	4.75109886483887	5.58137404077404	5.14160276390276	5.80738380952381	6.46130389240389	5.50468002442002	5.69446005910354	4.72141018315018	4.22712380952381	5.41701630591631	6.48113426943427	0.000857142857142857	5.40602544640545	1.09951818181818	2.3793820956821	10.1004836039966	1.46172063492063	8.40050642838643	8.22797347531695	3.81921743039569	4.07048380952381	7.3119987768753	8.10586907610908	5.54893361115535	5.09726776556777	0.349479365079365	0.256714285714286	3.07102857142857	4.844247996448	4.04040038480039	4.79588138528139	4.33989076479076	4.15147873865265	1.65329047619048	5.02658500388501	6.39167265771266	6.60123199216243	7.04424349595654	0.207485714285714	1.51080655122655	4.72413083213083
Alnus rhombifolia	0.683936693173626	0.107875288793204	0.522444005270092	0.116200048144854	3.39457213897214	28.5835555452193	0.0829076923076923	0	14.2359294132503	4.55936071397202	14.8704028163962	8.12632621914791	8.32723818515511	19.4072016460173	9.32115093488814	9.47713115336048	9.77006189341815	10.9276854188927	6.48089549913371	8.50561993775831	7.62137102484699	8.08705933135699	9.48673666828816	7.74759222009979	8.21087923199189	8.36727111544951	7.61726244963564	7.90471047880433	9.74736510096226	9.77301512176322	0.545575805933197	6.35542513134971	17.4039390043925	0.818074713306018	3.32992834230167	3.25226360850947	9.68891281281314	11.5121117347275	3.52717255937045	8.12530528759201	7.97770055081047	10.567620021217	20.7580585508565	3.91144019876217	1.86792023951894	2.8573940632467	5.40117405618875	11.465779210197	11.1148891019532	11.1340252182704	7.09280835591354	4.71049492569978	8.07306613171287	15.1395522990145	13.084380536213	13.4113296329696	13.432884300483	1.26462164074251	6.14394271960915	5.34477396190375
Aphanochaete repens	0.489394826793266	0.156569108600826	0.250675230566535	0.217190685017468	1.78823492063492	35.4523089586998	0.339889771992713	0	0.366016051615336	3.81787118685968	19.2924414898716	5.94374593438374	2.9853387800645	1.74326076167726	3.65170326874573	2.33129702524857	2.0499181328723	3.26727938886094	14.6607180694295	2.43158996776021	2.35785822710216	9.11964394530876	3.30093802290524	2.24164511950746	0.026	2.22786205027714	2.33287189504159	1.98829353643978	2.00540035032047	3.1824227861881	0.50239062049062	5.78712780369424	3.09228434995973	8.760062204617	7.92237305191072	17.2214239757078	5.44712011121542	16.5197741298247	14.9800128277427	22.5816121922461	17.2596301684193	26.6877695256996	14.4904734681264	10.3406579022965	4.85248564439818	8.39674598717058	21.3142439990982	9.47343325969828	9.60068609374906	7.46090116232685	7.27888026855164	9.28253411170434	8.55060137779571	6.44407572011403	5.68687056580338	9.02479776951868	5.88511159277509	10.8626489265382	8.08038437317921	13.9931847928679
Artemisia californica	0.882585982434404	0.0666638369434368	0.813885281385281	0.129752873653573	7.31253220592019	48.9313519686285	0.112996681096681	0	0.0876295238095238	0.0767727272727273	19.8865361091548	3.63937684239483	21.3482215179834	0.638740548340548	21.2610537877333	5.73124793589997	8.63496096241967	20.4132003936166	24.0466805192401	3.54680120497979	3.44855757912822	8.14371560310018	24.4556131075279	27.5056008388001	0.0706666666666667	2.7123692215003	13.9401910735323	21.3646120695869	2.64296118556516	24.8433102474679	1.62178190894073	4.09478381428217	22.750802059791	3.66688746137248	3.78595232417045	6.75279988441027	22.8702148997981	3.5947037167591	6.00694028084447	25.0096821323675	7.41374598028256	8.50292005265849	6.87920121133559	6.25511550403008	1.93941339140392	8.01871862693993	7.2768611845965	2.7297903030303	2.62150641812772	2.59116025563196	3.80878405925374	4.31983202470045	6.666523154088	3.54083637677783	4.2426215956712	4.27521626135704	8.13333396505306	2.28077452654613	6.48990466217455	6.11428191842886
Artemisia lactiflora	0.627895000086279	0.190277547076425	0.43774358974359	0.435897784481174	1.6369987012987	15.1100394472195	0.0416190476190476	0	0	1.50731746031746	2.27640352684353	2.18350496910497	4.15330651866652	0.787386813186813	4.42295868945869	1.38342626262626	1.58138715728716	4.15208277056277	17.7252678872818	0.937154512154512	1.89895916305916	8.17474234876235	3.98310125948126	4.75221136493137	0.024	0.594125396825397	3.29491581825582	4.23516154438154	1.30644213564214	3.89493593578724	0.299669841269841	3.92486015984016	10.3468710341189	3.58205255411255	10.3209460067469	2.97809648795649	4.23780361416361	1.92899398379398	5.95032665592057	21.7336472949595	11.4909029515734	14.8782697320715	3.90057140849489	2.72054686720687	0.952631746031746	3.87734392348392	6.65208241536242	3.52961105561106	3.05964111814112	1.09949340659341	2.45985050505051	4.45162923002923	4.42221801975802	2.29172174122174	2.20306883116883	4.22806992932993	5.17316765591896	1.31011111111111	8.13603674612022	8.30776719013676
Bougainvillea glabra	0.460981892822286	0.232239791647925	0.100079710144928	0.273827848984723	1.03421618381618	28.9663869003971	0.160142817182817	0	0.286244058164058	0.418860694860695	34.8243892128671	1.4243238287203	1.32502959894326	0.383355555555556	1.68228871085342	2.37460522095166	1.82446588677023	2.32080788934093	2.48460140676317	1.27759211986251	1.37347897663655	1.68906662326401	2.25072680869855	1.99535621474307	0.0630857142857143	0.790370303850739	1.52365129325917	0.477689898989899	1.31120448460037	2.08963711060371	0.52787508201943	1.24509818756292	0.638647310982094	9.30715087551401	5.79935879918514	21.7001015115688	5.70728084433751	11.1010632777055	2.79028739891349	2.58390930979412	3.69983476881006	6.30043934212893	2.81951215789027	23.4480949273152	3.26912891455553	19.7726506274759	5.7667756140459	8.30236498597851	8.42359018814013	7.02503282297497	8.37524409354942	11.176997584584	12.8636182368222	14.2686054511702	23.3252135554095	15.3201321911395	5.89870229089258	8.51464714849555	8.48684061956644	8.31025293891996
Castanopsis hystrix	0.802566959037128	0.0225083826822529	0.777948717948718	0.168971916336659	1.17300158730159	14.1393465549909	0.13289025974026	0	0.012	0.0638666666666666	23.0351342951734	0.925264857364857	1.23018160551204	0.370014285714286	0.90351887001887	2.12902999184391	0.928391227291227	1.35578946126337	1.1243092019092	0.724529148629149	0.9844891996892	0.984459396963745	1.41302875790876	1.61542762792763	0.0474285714285714	0.579743650793651	0.711489599289599	0.408073015873016	0.801246031746032	1.14991281311281	0.262088888888889	0.266	0.140966666666667	9.94987608871	7.80586726189312	8.52917660780444	8.88773248603249	13.1093080665466	1.95411601731602	3.06112512038686	2.00428738483739	3.86552797806059	0.645299467199467	11.1634480453524	1.01791911976912	15.9897525235473	5.20124897324897	15.7930992707775	7.19325691474387	4.35409856739074	2.92622913974914	5.49950928153972	7.73452892926719	10.4335780319198	17.1231081509795	13.8818400183552	8.45810785140785	4.68866744070744	8.76230187368188	4.17084810744811
Chaetopeltis orbicularis	0.316000205888548	0.277152133137716	0.218533785055524	0.187086154754604	11.0484545312009	27.2758334203148	0.192760609857978	0	3.47547737499345	5.33786329720383	44.1782935421213	10.9723386639134	2.34764981110577	1.13155792767679	4.46855083061811	1.74630066006368	2.14022591290942	2.87943501037453	9.92781494043031	1.32975429571371	1.24846725386756	9.39886647853605	2.10022755985852	2.38414111463192	0.157778045194362	5.43975144125987	1.91732263796114	1.13917099597042	1.69198036115139	1.68688200030433	0.790604473304473	3.1448386147359	2.7165890124965	5.85928570781113	6.3342233255706	6.66993405054197	7.25116418557218	25.1097509246265	11.5872644109496	15.9067530131053	11.938630800736	16.8723156390804	25.9834553348489	11.0054364625411	1.45912436682804	7.20219671978356	32.9255543524457	15.0992666585631	13.9574695485506	13.1792312784439	11.5980362661101	11.4366384540613	14.0241980808673	5.3857221117855	5.75249865464026	7.95746040044459	6.1803579552395	4.91603360828061	16.295499883588	12.2047066697533
Chlamydomonadaceae sp. KMMCC 179	0.54937415850534	0.168712071498276	0.287888669301713	0.256467502041841	6.11782114295619	19.9341795104148	0.192039806468042	0	3.25337119087147	4.36079676049784	46.4685424615077	5.99997823924061	2.64235306170664	0.719720373336001	4.37581497253707	1.55804298722052	1.71555439019803	2.76897679630615	14.4634539821524	1.8287515999592	1.86214723620133	8.29509666198367	2.6390157085088	2.73000031546528	0.0716569985569986	1.70551443585017	1.95040560157401	1.99412347350376	1.32517314223619	2.60228254420711	0.358220979020979	3.4764437300956	3.33097408747168	7.1426816835484	9.17857731362728	13.0713023551328	6.91622945327383	7.70164570515494	15.5599712594347	19.4666240171851	18.4361513929011	23.4591224884725	17.4048059810085	6.70996510707805	2.42838992596945	6.96145844593365	18.645130054981	7.34550153834325	8.56032991888903	5.88088390104095	5.88664283440365	8.3850745676216	9.31071076506036	4.71373896837801	4.25615967371755	7.81499604962787	5.92156207949143	6.46052535118247	5.2058599453653	7.76073719185916
Chlorococcum diplobionticum	0.304510637252569	0.052391783265392	0.0583333333333333	0.145076608115238	7.37095660769895	12.5180356585956	0.143536280627585	0	3.8022573870024	4.46185322748668	38.887970634573	1.51510627000197	1.4031640981241	0.705404761904762	1.29315064495656	2.89503822497704	1.6048812903423	1.52708869166549	0.940264727377885	1.09234828767216	1.15736154026497	1.07419162800163	1.09020039257134	1.24634882542832	0.452486297760211	1.90227927382215	1.57328572656685	0.607833230730622	1.25460510087869	1.07615080101863	0.0867142857142857	1.65660380470579	0.332532795706709	6.13456851118216	3.61170461449396	8.38287042368623	6.6589692569375	17.283542222136	4.41067296423867	2.383409218667	9.96551341238815	5.50860849876531	9.60086897683886	14.2498980167343	1.86551025680202	11.3906638744276	7.80810956346984	14.926291689542	8.96506554368536	8.88845707881874	6.90827514914987	5.83119552430534	5.89293283456213	5.69764600263847	6.54095404454178	5.63621301648074	4.53145084282653	3.46373359915362	4.92484336909024	4.80143496651497
Chlorococcum macrostigmatum	0.344301323077554	0.254397962157593	0.255028809769522	0.209310043085866	14.7049729231914	45.5758889899093	0.340300205350205	0	11.4209347390978	5.47392645764445	57.7904300850467	13.4695372000584	2.59896135582684	4.16576961796822	3.6533825786937	2.4021653445001	3.00960870569433	3.12967034241913	10.6337956780716	4.34873144439967	3.6864750860977	6.11139525646173	5.59764402653657	3.66713138200248	0.15231718209551	5.24452334493986	3.39368107096191	1.62073425169602	1.91831784164744	2.91688967122526	1.66313973819886	8.32994567519975	1.86609244543898	12.1734878690009	12.9139274948234	9.74289921962439	7.47315860100489	20.3055724038934	16.8945700152073	36.1775020132014	19.0816032894976	23.810909200592	15.9878282635746	24.9085164020356	6.16791875911812	13.2393839537109	38.0108380552107	24.5838714702719	10.945536458575	8.69061182893235	12.8906630991392	12.9380736342699	19.1714136935509	8.91367991946358	9.15946353302237	13.716976755597	8.20790556379263	6.93941912431401	10.5791031264748	12.2238639291874
