Taxa	MeanSEDI	sdSEDI	MeanTSS	sdTSS	Substrate	Site	River_Bottom	Biofilm	Habitat	Depth	Features	bio01	bio02	bio03	bio04	bio05	bio06	bio07	bio08	bio09	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	grtgroup	soil pH in H20	soil organic carbon	soil sand	soil clay	soil bulk density	elevation	slope	aspect	gHM	NDVI	EVI	NBRT	greenness	landcover	impervious	percent_tree_cover	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B10	B11	B12
[Candida] nivariensis	0.661521330649581	0.080378191439081	0.451330203442879	0.0967030546927891	14.4433785911547	41.887343597771	0.567320326845197	0	42.3790049977548	17.69908385352	47.1841634655114	1.79788958826072	4.98913137346089	2.22523228122906	4.58697227820856	2.42077695504264	5.5133596934085	4.24244189331699	4.74060181515283	3.79828877912052	2.80150281652081	4.27374897933007	15.8628261898758	4.11988233729916	0.773875180410536	4.41086749722956	3.65800349032833	1.83577966312006	2.70374478078778	4.7648261396103	0.981520848645304	11.5115912087165	1.04876420408911	20.7903259551739	12.6006933721439	11.854874718095	37.758086026461	61.9515291406009	28.6545303281141	16.3419460985786	23.1168129512744	26.3818033583348	27.8164785004347	33.2496633129278	22.195113775779	28.4258124132506	13.1338323347198	17.7123888122341	22.6508905733785	13.3590876998062	11.8469785421061	17.2564919479978	6.82634052411709	6.12722293567649	7.47076900156584	6.40073837922043	14.9407279704394	3.87245354366726	8.43224983968511	15.1725534501643
Acanthamoeba comandoni	0.591851459448656	0.0946015204144306	0.199919967913119	0.240696375889311	6.25222096130863	40.8835099802275	0.597596017687723	0	21.6997298377442	11.9235670853702	6.15840938922805	1.07551045477108	4.06644569299877	0.659506820238585	6.91579591480519	11.9699399838029	2.85761007728742	6.05824512528913	1.18890495120015	23.1064906402411	20.8060250169119	1.21704227624858	6.01490237361849	4.68472915529582	0.01	1.79423501917869	5.65461053096642	2.27739885248544	4.02519288803688	5.45138145941974	0.551431898047661	17.999424219507	3.79731051374568	53.716922449618	48.549699797038	9.8967464920359	12.0067307589972	15.3357360354899	10.9762890665977	1.43848204138596	5.45604670698182	6.34553807729873	19.3470661264143	8.8478059668302	12.3060919403622	8.66615767450382	4.66329501752372	12.090267999071	5.92483465321563	6.61550288318228	8.5034464775544	8.61435835493932	11.1838688862533	10.8783690255814	11.2072694760604	12.7067185544998	7.88909542411106	5.4230197284006	14.6230881909396	19.0725810911969
Acanthamoeba hatchetti	0.712692378188675	0.102714948556252	0.530301454959049	0.108023641968467	33.90459717243	77.2800816585833	11.6472465675264	0	83.6360400272372	17.2479084410741	81.1770348736941	7.18467579794637	8.94628059075934	4.93478995012192	8.79538357427691	8.48971895216733	9.55906746866092	7.68306586351019	3.41296186415321	12.4768791445101	9.91779229421552	4.06874491104096	10.1778983986105	7.14929766238046	0.900529262948701	4.51360997424502	8.51110178067682	6.36793902855336	7.42776443077569	7.89613834716259	0.909295531901879	24.6461642276924	3.32609154962371	46.9497856141279	48.3106114637365	20.8344735446456	24.3658751260305	26.557164121859	23.2252506050139	10.9358521762516	42.7771258292086	39.9022630088697	23.7421228799982	33.4635782243773	6.5609257478877	13.3393978036114	25.9165382641613	22.7689921001447	23.0511573567721	16.5281527317117	15.199336113745	24.3733487863874	28.1190950749026	20.5893276086424	28.3175808790138	30.1652334568165	41.1718112204812	23.6838826073483	24.9417305672284	30.706472933133
Acanthamoeba palestinensis	0.339225745878163	0.166641223232972	0.153138344967371	0.143152154515807	8.76583836865643	40.5803022302102	3.0922815336286	0	60.8603759948474	16.7508314247933	56.7782657101167	3.98607377566114	4.30141557136886	2.59526937668705	6.86058346337657	5.44902262238399	4.68796677454286	4.2793506099453	4.51154399403845	10.3610832926948	8.67125890595065	5.63140568075513	10.2512206969307	3.49582872413191	0.737318996733088	3.37991366368587	3.64971984550585	1.88728626920743	3.94679167359194	3.37420844236276	0.483247956292074	19.3713724066177	4.62276144772424	53.4454448222992	28.4857064042521	16.0039755831177	34.808907477005	37.131516557964	26.0072832085006	6.95463201674805	27.3672718641213	20.7239402230232	19.341607023762	37.4838852228247	35.2913156138218	23.1805926055907	16.1960623798901	24.1936099988972	24.9289014395117	14.8760049089932	14.5054156702201	23.495286822043	23.6280385852904	22.2213133644672	25.9339521006384	18.4490025295801	22.2976366755568	8.42042965662974	19.6737532558295	23.4788736711804
Acanthamoeba sp.	0.312366526398969	0.124447552568307	0.221392102727297	0.089736725544213	79.1923433734323	105.182124009306	11.890510408358	0	60.9305326073331	36.5918884207022	271.245712624761	12.903622929723	9.58067692686162	2.8561425767408	18.2566086756956	15.4862059695716	9.87101156656578	14.7638530000273	13.3812461627038	13.7401031629287	14.1224323331074	15.0557402842226	19.7537241337295	13.1081763634908	2.6724608976342	7.75446636181789	16.7813165408336	4.95560427372371	11.0499768179583	17.5643655298649	2.21341545595488	16.2494152593406	2.34630722091082	51.4053671648005	28.0578124873847	41.7541741775407	41.7199730404967	57.2159372911457	42.3067327584468	19.2401621204733	61.3773843076576	83.712282626091	33.3059787044944	64.2215510625203	17.3623019240338	32.1500570501795	34.5770178713218	38.1358478534774	28.3423932384969	29.8359089568539	29.1147923589497	39.0700480338517	72.2659633321925	65.7995392215648	59.6653108091674	76.5790590630007	51.2978676366988	8.95688688992104	52.0084348099915	39.0718551574683
Acartia californiensis	0.78162666327391	0.114495253756209	0.702231102231102	0.215171463379954	4.69404798551501	1.80275928008817	2.35139641469641	0	0	0.0409905094905095	45.4366332680018	0.0999067851834907	3.63335718615913	0.0737095238095238	3.47252532217495	3.88603537923071	4.00614166494033	4.34801935028185	0.34863133992476	3.14953236791982	3.37471016855802	0.299923892028682	3.66082586745217	3.0096588176526	0	0.217300177405502	3.27934925761476	0	0.17754895959964	3.59828290784224	3.0545247910347	0.698354829666508	3.8475781764315	0.367971794871795	0.0437669038907429	3.60362997548348	4.05270307416907	2.36993708148363	0.52985442204442	0.395660903276145	4.58598055430546	4.59861237542882	1.07033918140776	1.48754367479541	11.1221089045752	5.40941029686162	6.20274974676153	9.23381673350088	18.333228616617	11.5975136665365	12.7771561434901	19.4877346278384	8.83905229842983	8.65044373994638	7.14881358932678	7.21815850141998	4.68147947292295	3.73026558818947	7.53063318745067	9.93608018836264
Aeolosoma sp. GG-2011	0.741334763251702	0.0660541446131214	0.57142896458336	0.0787038678249801	13.4794055267751	137.551497956865	3.50619781277977	0	6.06605972823867	22.1180064025218	141.238179052821	6.05604119828946	17.1262943899775	3.5320717250454	10.973173972272	72.8955628170319	15.928393010595	23.2536832067784	10.9671422767274	23.3550270103058	30.2827868038771	13.5673403171304	13.1562153978813	15.4340711249032	3.13483624606942	7.23007948860012	10.7935417411906	4.6149719326906	38.430279006184	18.9787255779318	1.00942425514599	8.802167515161	0.937883016687472	53.2828164329597	38.2009373194128	28.3486548247174	39.2436508011236	42.3756686380408	28.8468910648836	17.3602932920788	32.9178574053462	29.0355155164359	29.0668225451792	33.1780803809878	4.03322875380068	65.625796253716	34.9596821833149	61.0961773692011	47.1287194271586	39.9743285035641	32.4003172434831	36.779873324948	36.7577860444667	32.7463170209745	27.3473126826422	27.0512071256571	28.5011345975366	10.5089488157794	26.7132121225807	32.8335633812849
Allonais paraguayensis	0.78432149157869	0.145712648781417	0.348780848780849	0.396740810383031	16.7028772155616	15.6004892733722	0.122151149348998	0	0	4.81026407701421	6.02400768373385	1.1887830260806	2.44977775785905	0.579388240458634	2.20105970678291	1.51321144804842	1.29375759149666	2.29496342908289	18.8495923980526	1.21406441954676	1.21743897886263	5.88117939823885	2.31703228296837	1.94443111309034	0	0.517830226694381	1.38870698477403	2.53226966874157	1.22940239525808	2.22015920820187	0.544848691831045	0.100179487179487	5.55937714289705	2.52155951278031	6.06371580157475	5.99923092187296	3.60431125658331	4.57348343145794	25.1267973919554	15.5958586505633	11.5515956224473	20.9123305142534	12.9847926672186	4.34332521682985	0.423405619217384	6.87804978593906	2.01419261596818	3.36192544704215	5.77653643591003	2.11871498003091	2.18113635637179	2.54890644348368	2.82594567892206	2.76515715188851	2.27364476609473	2.74459310459359	8.63761523204589	3.75162622406011	2.73690118308093	3.21286502149689
Alona sp. HE-266.1	0.947794593610823	0.0137856580811221	0.897389854450244	0.0652710508279116	5.11015084001131	63.048652408954	1.38738392900879	0	0.0884632034632035	2.91414684525319	39.2577716560661	3.21656011086417	4.52948505203088	0.958341533345881	3.87174106747378	9.51598928783297	3.7137277074628	4.21603841495155	6.17223728618093	1.85208457358648	3.17321453548523	4.03326881744325	4.5393890798394	4.51791512826759	0	0.856432883415396	2.86019334301808	1.78264594774715	2.47876118584243	3.08510397191008	1.53304708584068	2.91065099272105	2.16921451097922	46.4709349082727	34.0537518020025	20.9053600444462	9.80465415230858	13.0154471086595	16.526321846743	23.8602732803571	14.5618716801504	12.4600631211959	15.3581994509523	72.142924447109	20.071000024204	75.1227688207112	6.65632159409948	6.10411211623922	10.0419170102154	6.05838630271684	5.68698990534136	7.16953260147794	28.2472853005667	20.5393582158036	17.4644091539631	14.5242676862299	14.0190085428908	8.7276818625778	8.08412791861926	6.46309463377555
Amphibalanus amphitrite	0.643730310776143	0.197290364021558	0.391096184517237	0.24917571202952	12.8618424365212	5.58336740433278	6.68094608626411	0	0	0.0870073919544508	41.532187720475	1.07262043311804	3.6717061245395	0.0512849816849817	4.42579304543584	4.29698309530266	2.82872906678659	3.87232520853361	0.365069314073779	3.56901575896217	3.79494712362202	0.702885555201824	4.4440638365358	4.1870895092852	0.028	1.17852306257975	4.79920509940601	0.119171428571429	0.230289955064111	3.22423968649369	4.3133755141055	0.792896835209272	3.28408925577785	1.32205194951835	0.202401017910917	4.57314034890484	5.78120594304226	4.95993043995366	3.96430380962176	6.75587462907914	7.33348970554357	7.21317880947423	3.2120364493288	5.71599259127911	4.51593545789957	4.32014552932779	6.3644855618456	11.1717299519502	16.6734947360312	12.7932408494902	12.5670702640678	14.9250851911209	10.0921858376626	9.13919840234616	8.46437885291046	8.47418544634694	8.01240158684253	4.80500344242494	8.57720711296663	8.81372387055536
