Taxa	MeanSEDI	sdSEDI	MeanTSS	sdTSS	Substrate	Site	River_Bottom	Biofilm	Habitat	Depth	Features	bio01	bio02	bio03	bio04	bio05	bio06	bio07	bio08	bio09	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	grtgroup	soil pH in H20	soil organic carbon	soil sand	soil clay	soil bulk density	elevation	slope	aspect	gHM	NDVI	EVI	NBRT	greenness	landcover	impervious	percent_tree_cover	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B10	B11	B12
[Candida] dendrica	0.490748478784224	0.165141143478298	0.279135491104246	0.141625198683428	7.35310196871545	57.1881472574274	1.58851382840817	16.2465656275374	10.5040605208443	8.04860795229183	34.1655659094991	2.77778043206457	4.04257125900468	0.958892835845981	5.88030382170511	4.82935203517791	4.6792232616352	4.18324911174317	5.87910919657114	2.26694357624718	2.27688364013601	3.7981493113327	14.4087886757743	15.7921122724822	0.405424159660055	2.03246294329526	4.7150611610241	1.67684979911468	3.33337958723995	5.95763803234036	13.4119012689553	13.4001422030136	6.5241976701951	73.3032329644434	27.2894212135849	10.5790026136629	19.5824557311589	31.7388417905599	35.5881405788073	27.269289100454	18.6012041448152	15.4382546472694	15.0795133291378	40.9218811914752	7.08550361354773	69.8098873221127	14.688804812998	21.709259439066	12.7311924063397	11.6451874539673	9.00473708193956	10.048731143376	22.1816867129923	26.654676463107	28.1257806307217	30.4560922203623	25.403573610022	13.7658754327241	16.7659930781891	14.2376362030229
[Candida] zeylanoides	0.804255270342575	0.0649040893211243	0.598046461486153	0.0869336347850333	5.64132017017116	65.6218188546226	0.532121905076965	11.0530215607706	2.69599267135186	4.86605347733309	17.8089922203326	1.76121233134939	5.25549980844937	3.93426665366199	4.00419091724834	6.88510097747833	5.55830848680997	6.85589577655642	5.49728948286706	5.37465364077218	3.78980761460521	4.72551729125831	3.44035423504387	3.70704803905743	0.720761221131809	3.62546995075954	7.65053266187659	0.989552765936839	2.90864868295175	4.50611012443861	2.3712190216728	3.200399652092	1.14394352892999	3.16219786564538	3.71316055373264	17.7968766792818	11.7686483503463	10.5703066917429	10.4548284071228	5.34737516241051	19.0433480073975	11.0617638993954	21.1680115654805	22.6850555768272	13.0202146385029	9.73694184073779	16.0478886431691	15.0578217680133	11.6258104346455	14.6420236114833	24.0890200003462	30.6534886101621	56.0550484350935	58.8823939887382	59.0271603413234	64.0576392350009	49.9469897230351	32.1494931262162	76.8227286098828	22.7772717007794
Ablabesmyia rhamphe	0.27064186202869	0.101212922853017	0.0115837682465651	0.0692653582443314	13.4192017137921	31.2699866870968	1.8473713402557	2.43408471782818	7.64929540327545	10.0021345482553	27.8451133613865	1.05956464208918	2.09523112035879	0.818045018225617	1.28753644482242	1.02919854742254	2.02874556636045	1.2947984897467	2.08808338998585	1.08229478539051	0.78484240861415	1.68819485181077	1.03844140693625	1.39507964564601	0.314028501070157	1.39170816996417	2.03023354731588	0.528926177140781	0.920873684287663	1.56700859325358	2.73838304020096	6.28601089658595	1.28346207561901	2.13634839503518	3.33576458966366	9.47345747582344	13.0447050653074	16.8169752571483	19.3560483338755	6.74791655329664	16.1591057652658	11.7972236052997	15.3187781038483	10.6675915508423	10.1947541158725	11.7432538358337	9.66049993007166	9.78010666428627	11.1619275504309	14.074756022665	19.6797130267725	26.7664919896021	22.5012483241313	20.0965460540529	18.9200324901499	21.66470369246	26.4245021479473	10.4769633115275	22.707113979137	19.9285976145687
Acaulopage dichotoma	0.478582779261864	0.116945608969072	0.344638660317153	0.0994759459156191	41.5710600381835	149.453011668934	13.7567925734959	53.480874751932	112.965859372323	36.5415280739361	145.470576267506	45.6967516401255	14.3819462391327	36.9048017577346	20.2053004254148	13.3619560074454	14.7963070371254	14.0673594592888	21.5262615587948	12.509113989565	12.3145290662774	20.4202352563463	11.6506903377732	8.61083502807372	0.911956068068817	19.7341422272499	21.0518067796455	4.16255153069053	9.46856434651856	15.4311499724175	6.79687159441513	30.8185169021598	24.9800821686655	29.5694039958101	33.123132552392	38.6954903961428	65.2672296544081	52.3028143472708	44.257301600361	51.0828392589306	76.5047062629031	82.2911960824196	48.9465689197634	85.4310477826536	52.6511379908038	66.7234313833685	33.6865681429736	64.8991455632659	34.9159312411662	38.8795374547824	37.9090723776114	34.9035438516083	37.0713930007975	40.073751525836	49.5462329976185	56.5399713265914	44.8649070217758	36.2273224184323	47.5742882536633	66.8668003924782
Achlya bisexualis	0.75965882355173	0.153101563950405	0.686778313324705	0.256773157634076	11.9668343434343	6.8071369773241	0	0	0	7.81953869463869	4.62368196259186	14.454071528593	15.0520621028916	13.3470277175868	12.6142875864846	14.4107363955325	13.4297619710481	14.021296056283	12.9994086939453	15.6205428646431	0.127390636706307	14.5629923031213	14.8748173149901	13.3323624288315	0.343122466423997	0.184798033752955	14.6862042125349	0.144021373565928	13.2681644135346	15.4974177567757	0.00807058823529412	0.329789543037589	0.0950606060606061	0.410865367965368	0.368866666666667	2.24954002921743	4.42568359203945	7.67489629036131	6.02431111111111	13.8335557169461	7.80353413901985	17.4344541289104	2.90863463318596	5.77428966421326	0.444522853132113	0.132508325650379	5.23150443636126	5.41655012329287	5.72225606363685	5.68824746383144	5.38292269550501	4.80278852911794	3.44436968700374	4.32551890457953	3.89054076296123	4.04718987366852	3.80271984192925	0.164666666666667	3.25202740527446	5.48459932289932
Achnanthidium minutissimum	0.649818470683947	0.0755140468034246	0.454057036916787	0.0770930419500916	30.5728018301639	84.3236892874654	3.6966095887745	16.9915281045522	8.50796672557246	24.3196408690638	25.7450829904658	3.78832096596282	37.1457059969762	33.1290619712841	34.6691594769527	45.4832365924475	32.1088826000012	32.1004661775618	31.8687909419518	34.9637562224936	34.6621536135809	32.3328642860084	3.37962273420384	3.2150914131107	1.92877806242482	6.86515414616314	4.50886908689651	2.37470942515334	3.79878505207611	3.44343924150197	1.58587054687394	11.9803801065932	7.18382715828645	9.44311279972909	9.75965178871398	21.790986497808	50.2426727150791	35.2999261928614	30.676108453908	7.66098609572766	26.3156954772151	22.2032872263441	38.9906043021898	31.4059481505961	6.87080773298174	17.3735571111013	11.2389129063122	27.6042828329285	18.9507748663988	25.8374606765109	17.5952873109702	28.9277341205124	59.4757184610499	57.2744809745373	53.0790021433509	47.0028014558299	31.0290134295547	16.830695926951	36.9463589697609	24.2653575925577
Acricotopus lucens	0.0839432816469541	0.0743193259435786	-0.00379134530453534	0.0573805138572255	20.9690001059961	33.1920282037418	19.7711400127713	14.8944363733029	19.0349335508888	14.9292218260425	103.807556038697	5.74465542899203	2.47446473595979	1.90278658725803	2.97282157658641	2.44231426804192	1.98700973263096	2.64288723344071	5.57465571209301	2.46528841402767	2.58518365528544	5.56139863034889	3.69068190687187	4.06660034949308	0.173371044914339	4.57266723695156	5.10991252318706	1.19111496486445	2.40888280220794	4.0512678607334	1.02198360139373	7.30958862054461	2.66979475644725	10.2823496751293	6.48612110184969	10.3031717011626	23.8395972215261	40.4699883930936	30.7957108515955	8.21813881541008	34.0300290366143	45.3513342814538	24.6187235638277	26.2752289921593	5.15882742072727	32.5347345585144	27.0357384282542	33.7808447741671	34.1125828086681	20.4244938247519	17.6192959170513	27.6338571341729	39.9386094686402	35.2764145220413	28.692377560138	29.2370113847423	29.9492852884971	9.42711131771954	23.2879789069975	16.0813475191966
Acutodesmus deserticola	0.654185577439093	0.0885566229681044	0.485439719086162	0.082798740359927	47.673973778889	204.068331594808	34.0599009569238	26.1673162632381	29.5707646560842	44.8815265110768	107.535214005608	52.9798032308012	20.4965408460062	32.0640540408543	22.5432043112393	21.0169156702248	20.1412832262001	22.3140950127677	46.9033582754178	33.9891900431753	27.1309828293295	46.3208321097211	21.0607049232071	15.9365524039903	1.25820249394692	11.5306217952868	18.8983144152861	7.47379110988201	16.7874429524043	18.3011154130389	5.39790643170036	20.2009835192568	7.36623892987264	37.4651019439303	47.6119069752008	21.412525966957	37.9381049337017	42.7227489591177	50.1895410654259	51.6424465454332	83.7359017181968	69.7852331889847	39.2614345500522	82.8042896598553	24.3949590442482	41.5949500870465	19.7401768177141	37.8855734047484	33.9154167790076	29.2740348833856	35.8368658444892	41.2745008580397	75.7417116571085	56.7212206368438	61.5579214509616	50.1498815322449	29.4490994460122	15.7449241732416	63.0852770991514	41.3652262211735
Adriamonas peritocrescens	0.428633603303915	0.132861390025066	0.168980286526696	0.150131773710123	93.4865851660112	42.1788419928198	27.9822642553907	6.36467895739721	13.4018273590465	28.5053981141215	107.035963578875	5.04355275480108	4.33086370821557	3.5766199594433	3.49055230677961	5.93130908205507	3.49794776013838	3.54040263300191	4.62620504959949	4.2121188152099	3.72706649084218	5.48133652120567	4.19175658345115	4.77412065662748	0.378454270875323	6.44856515538337	4.38959423979012	1.28668667580427	2.53750338828693	5.29986681650383	1.89501877547013	16.6800009560824	5.82249006429356	21.5599648250556	20.6628093015062	15.2083076447437	17.4395029916267	58.3234853828837	52.5676538046617	5.86205544696232	18.7133267136356	22.2576298107142	24.9692958070015	18.5304139476061	9.07035181694035	29.3138713600249	24.7210737420604	19.6567724100847	16.8475523775497	13.9466261699641	12.6624482456087	20.7399275389646	15.2742095817457	15.1120601486477	17.3140413341516	16.0004838651752	18.0164438411906	12.8611882197697	16.8553122753027	23.2670616215044
Aeolosoma hemprichi	0.297534450486258	0.124781510624931	0.193676584645265	0.0835675853818841	22.4126109473432	121.120578335452	34.7550277606066	17.2498751976141	31.1490743144613	33.9394812252741	150.683432217085	34.6497409268338	13.6735924281199	25.4911477827792	12.9977430744229	10.7443143669835	12.5591294329306	15.4870698732597	17.39898297467	8.57396978811256	7.03382383678068	14.7828280762674	11.8003875270946	10.4776491163021	0.302131684970651	59.1003321705927	11.9314769370382	4.50628608829927	6.79888219837293	13.8363428743864	4.67397208855988	11.246062068264	11.6637351116573	17.7303616258443	12.9411565552484	23.3601332697748	60.9229956630459	90.3673998118139	50.6393237012988	31.885145926265	61.9503719178206	71.6867207561243	108.790680959084	54.6437351140457	28.8788546663028	50.6564224177353	29.6693027893805	54.5079746824225	61.8627642922631	41.0603287108033	32.795815760814	46.2951520487751	36.8321314353106	38.0777663792357	40.4437592870327	39.8636399019825	49.7513053278012	17.5845144435855	34.013031510311	40.5529287026903
