Taxa	MeanSEDI	sdSEDI	MeanTSS	sdTSS	Substrate	Site	River_Bottom	Biofilm	Habitat	Depth	Features	bio01	bio02	bio03	bio04	bio05	bio06	bio07	bio08	bio09	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	grtgroup	soil pH in H20	soil organic carbon	soil sand	soil clay	soil bulk density	elevation	slope	aspect	gHM	NDVI	EVI	NBRT	greenness	landcover	impervious	percent_tree_cover	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B10	B11	B12
[Candida] boidinii	-0.18018998900236	0.0950529015692736	-0.126019496829938	0.0667539939237197	56.493294661051	99.248165268466	48.4429028883962	20.2447536373045	47.0520578829213	43.5738097486266	193.002894875288	6.22225210459266	9.0414228294046	4.06332689235935	12.1253572040082	9.93369709659233	9.48917406209429	11.1006526880667	9.8788490947426	6.82300189730277	7.05777320745964	8.75154562771474	12.8530058212484	9.50744529481581	0.636191183565035	8.71927741053521	12.7012758594564	2.9756220428264	6.2491108038027	12.5433719699228	13.563147348825	15.5079409255484	7.78203348184225	29.1321423971421	17.4810710562277	49.2154872365818	42.459660716348	83.7099183221569	80.8441890314818	15.0196366623066	53.1477233225033	74.9985236083569	40.932448301313	80.2564427625423	28.9104243701019	51.1370820864464	42.6889756077864	62.8432798043858	40.5938788375577	37.0737112670671	44.0377525740782	52.1087536937265	51.526582514314	61.6002805377629	50.9770553973053	64.2732633346855	62.7619602995471	25.4965952959882	59.0886072059453	54.2775494425106
[Candida] intermedia	0.232674097678449	0.129361740987672	0.115841767881242	0.0700868504558946	47.4239035702986	60.8346721225569	15.3394260411865	0.907932137732337	19.6874895893881	35.3838240941178	69.7072948967063	3.59634941550394	11.0609379816847	1.78903133236171	9.55223403600669	11.6567780835243	6.88758276304066	9.62992981147989	2.9299452551728	11.9988504019819	13.8227833027965	2.38685882708623	11.3479869650002	10.1871801546561	0.5774564413122	2.33867805584191	10.3423730142136	7.68894522502491	8.80356593169929	11.7297695587351	1.17500333878624	19.0988383004284	21.8174619245004	16.7285706920938	19.4413603884494	18.6654163511304	37.6292674842692	39.0549607034301	38.1456215291122	4.86387435765248	16.3289888787061	37.9017059486195	30.0568623193656	25.4760595067838	35.5003685120205	24.2334247974367	18.1370414958434	26.45488484771	31.360294038026	22.9150241656544	23.5426113495043	22.6483104854524	13.6971977656036	16.1931898034084	17.179802126428	18.5796700271554	16.3876891091182	8.26557972427224	16.5555390214961	19.557595349527
[Candida] railenensis	0.250769434072088	0.059546402347043	0.000436090120466075	0.0482749732675362	18.3941542997398	34.9586672109052	13.7048609174728	9.22105980938134	5.79015790536405	7.00531666096515	35.0208685464529	2.26612116471801	3.24603372051991	1.28872422723731	3.99057703601082	4.78422297825893	4.02868997148868	5.26511858445803	5.23310140390122	3.03241224523658	1.92924965536084	4.27412179120881	3.04285753119258	2.18443699473414	0.484795238235315	2.12160262721797	3.02642436949726	1.0585610245363	2.69225685505751	3.39370256814174	12.17990940673	17.0274173312091	4.54731140270298	15.05137227681	33.6615192280965	16.3763161463898	15.4326377290966	30.0584037421256	16.5710545920216	12.7132875007971	16.8298112601486	34.1481367437285	8.27078526076979	36.5689416369077	9.39327406367466	16.7222017702454	10.6139303845836	19.179032923669	16.958824671213	17.7773099440681	17.8496439474094	19.0248126071113	10.9191453721726	16.7782947104901	18.2412516871066	18.8993878267425	9.88849906720256	9.77672714650903	20.526305056662	24.8547222410763
[Phialophora] cyclaminis	0.417043589246549	0.0687259128741387	0.296444009004727	0.0523238086488436	31.4535617150751	138.651895331598	16.0866030953293	49.0163842926121	23.0922383926766	42.9413931402354	173.828597430713	6.30944322938516	9.86498937696603	3.42311760118333	12.6707090437749	11.320090649911	12.1131028765841	16.717486542008	7.36155655223231	10.2638664508032	9.42715563085119	8.11998288059327	16.0258926970916	8.78959778350804	0.615414369283589	11.0550140669196	11.8709361221881	2.00504721299708	4.83119278524961	11.0725271993131	9.28449610082576	19.3947239346508	5.42818780222902	19.2880453562032	7.26938285238878	43.3205761363566	66.422255925517	67.4172222560754	101.419179567754	14.6138903273581	40.643681083651	39.6019180278759	78.1604690197156	57.6540078883254	39.8042048795346	45.4972964512758	53.0376260775717	46.4673524986797	40.1676604284147	54.4733134403546	48.9646795884105	58.5489624877381	67.6840680466452	53.0149888082436	47.9120491616542	48.4275201872067	38.4421835647049	28.27184966883	60.5626279561318	63.3992416659297
Acremonium charticola	0.354659797381623	0.0919322013613933	0.208397037432434	0.075186569656323	52.2315710713885	55.6096870740522	8.28002800241058	28.3549167990003	34.9420434510872	21.9064859448136	92.3756091230019	4.89058490144553	14.6607162496301	13.3396828044482	14.7907262711434	12.7878936404237	15.2231889125814	16.0296868964871	15.2030573699372	14.7262221579203	13.6379518470118	14.376787587599	3.48581060592661	6.36699740236546	0.760971213275757	4.38525693137404	5.95049950502648	1.652517960775	4.21041647871253	5.54096603851003	12.9562270476147	11.212070429924	12.6290213738549	16.2240181706976	12.9008220503315	46.2524691379052	36.9011085349294	47.8407386637647	63.5602018965092	8.75401238724998	23.2001015049008	61.6137608282778	32.5591219739204	26.0374986799016	14.4688697544106	27.4609865977723	22.9352005113791	20.3552648084606	19.1989243211599	24.5512230315837	18.6295079174059	22.5396090203838	34.4548876051285	40.8075770340592	42.8539535676173	46.4107326274955	37.3535077151366	12.6184204770224	18.5027426422431	16.9758057242448
Acremonium distortum	0.728377893837062	0.0609649818947057	0.558786792173744	0.0643761820734662	52.6258633954223	178.010084833431	9.7202588852277	23.6969988956424	51.6847927922871	30.4907003109434	93.5685461828674	5.41968569506034	36.0396646418404	13.5900790255316	41.098989771642	40.2672632080449	33.5280932250388	37.7067178569093	5.13623948799787	34.2699697621801	37.0694544476647	5.57542249336645	37.7393632551526	36.2044102667492	0.689168805652717	7.42816006618094	133.40162533347	32.2563666018204	41.7743895392647	58.4149857244468	46.6036420661892	13.6484908085113	6.22513618265062	22.6328751905311	7.97146147044167	59.2157819069079	66.311150599248	52.404339642231	56.8485946727062	17.4789988870877	28.7980811392436	32.3508861665554	32.7601734922727	35.6458876602684	39.3817113208311	19.3560032711561	23.4906422060127	37.2961375540352	29.1217090002418	27.284680163024	25.04439598188	29.7262452618595	26.2822569141602	35.384353279525	23.4039566756277	28.662851787177	23.2198308257364	21.01998077319	28.6511061179544	24.7461528594167
Acremonium stromaticum	0.196688206143603	0.140921830443136	0.0765249255249255	0.108734610102783	22.0260937765475	55.6023140873763	26.2612948391945	2.85416240454557	12.2216378855457	33.8196306344997	97.1544143767201	3.90042517027531	5.45624841946736	1.14149472226029	7.9399607125461	9.48726855829001	4.72669000650548	6.43780583055163	4.35681250800907	6.74939275462382	5.00832474609984	5.77267394290567	8.08914824970365	5.78854061223468	0.0373460317460318	3.90706007634669	7.33064176597112	1.80070464672883	2.90924381722041	8.20644195369849	2.06981366888893	17.1675862593925	6.47467107861134	11.9765999109463	13.1006657927798	24.4277551967374	23.6722229927171	31.7277041784481	36.4980468510114	4.25924295223288	33.2616410278015	54.348811875529	25.4403784517879	33.592350492253	12.179672434291	33.8116910691504	12.764702267001	31.0012856428129	26.3806703943261	20.6402697717444	21.7327698442669	25.7464458872469	23.5857473276531	27.8343974546146	21.4006159804349	24.5088353055423	25.2454575988723	15.144854935171	54.1108469852039	42.1226391501245
Acrostalagmus luteoalbus	0.287300352019446	0.115488292871623	0.202906669839406	0.0850659771506529	99.8569488124674	133.70299263153	54.9588538600706	35.03729802894	54.1490965287963	77.5733643521087	165.921741874473	11.3221668632355	13.8784353822611	15.2161805849459	14.835583383206	13.7851212733982	11.2133078125794	16.0305472555555	11.1552373076691	11.1358195402039	11.6462701463553	10.9609008102343	22.2299666189449	18.7316464995158	0.75869046220551	8.83254246575219	49.1432653594233	8.13308671106616	12.0172659542425	39.2061344672703	7.71877204521362	20.0380589102687	12.8342814488326	59.217211348928	32.8512715445656	44.5396143589477	34.6056094234232	66.0912797107689	58.1964989604925	23.9028473652672	44.7804164884497	53.701429622748	63.18659973856	72.7191201668537	26.7978073641618	51.1495641446544	33.7653594958609	49.1831444031833	42.6069182754876	40.4639941029484	44.8763655512606	48.9944208929622	39.5148739533526	38.8653532357145	38.0448040992712	35.1348303632663	47.3119127759734	20.0968242571859	47.312958761143	53.208156850268
Alatospora flagellata	0.634765715447682	0.114456738687971	0.413140687060297	0.140695150995933	10.5984598297073	18.9647541222181	0.429646165919207	7.03573778017648	0.104420057720058	2.66138940436616	7.5705100039673	20.8065621165103	17.1085831023607	5.19838203210171	19.638889417887	18.7232487650714	16.2618800071891	15.918339496225	20.9349085796338	17.6761010445642	22.4026288168017	16.8549908948152	22.4737185772519	19.4107744577661	19.1318090098115	19.2955431176435	17.2739259788909	15.4632674164306	26.0289412182026	16.4334021428255	0.491407184318949	18.9523816415108	1.18981986523033	2.80458606430196	2.04115765878556	2.64269728509103	21.2388162389408	30.6087469534243	13.8882709681186	9.35457915014339	28.2271603957435	16.6789124496499	5.73096531400043	10.4944907852789	0.730176970491322	10.2824463762749	8.82734907327156	5.3927678079994	10.3115290012896	5.60031948658771	4.63146767113119	8.33464533621053	2.97379438016271	2.89487306557522	4.89387343069324	12.0535420059532	16.37205623177	3.69229898266508	5.22736147672811	7.19169781020515
Alpova alpestris	0.635281382279353	0.191654657132621	0.28664551787034	0.269949551159889	13.6636278661842	9.16061332093758	0.150708971730024	3.37837346202378	4.50516656676657	4.53827757736378	3.34774559173276	7.83291821591774	8.63772928455184	7.33594413660297	8.02420376026827	6.9221662663071	8.08457524827422	7.05928199473344	11.595686728584	7.43224576021711	4.41164606206176	10.3368219799362	8.71726028739318	7.71713211976141	4.97796727460148	4.74984355034004	6.64938835071306	3.4857124380247	8.6237453048351	7.70585982187402	0.106903692386045	3.88033200084097	0.919688758609811	1.55286980729974	0.731282816856346	5.74386906313038	13.4192971533404	22.2723530499688	8.72970571884326	8.80682143820568	15.996061400101	15.2994850483692	10.825689875257	8.8708551748805	0.216325631231514	10.3177021740912	11.8359738817904	5.99316059924245	4.88909702274275	3.41716189820518	5.70866221383578	5.39334958128713	4.46409580295238	3.5224231039818	4.65053726595794	6.99884915064069	14.9583367934388	7.3361603648497	5.45148316879931	5.34357554487854
